src,dst,amount,timestamp
A000945,A000770,427.02,2024-10-01T01:58:01.181633
A000418,A000860,85.44,2025-01-13T17:25:53.181633
A001493,A001495,4659.46,2025-08-12T06:37:06.181633
A000951,A001336,102.57,2025-03-10T17:57:45.181633
A000767,A001401,5741.84,2025-03-07T13:48:39.181633
A000655,A000436,325.4,2025-05-30T06:25:55.181633
A000077,A001489,638.82,2025-04-28T00:46:03.181633
A001362,A000349,1899.5,2024-12-18T07:34:01.181633
A000068,A000669,268.51,2025-03-05T21:18:01.181633
A001214,A001281,1155.89,2025-07-21T12:31:59.181633
A001221,A001277,3955.78,2025-06-03T15:29:42.181633
A001450,A000144,1813.11,2025-04-08T06:58:41.181633
A001065,A000936,2002.25,2024-10-17T11:14:21.181633
A000949,A001329,2405.89,2024-09-12T02:02:36.181633
A001464,A000993,2039.72,2025-02-05T19:05:21.181633
A000861,A000611,1673.69,2025-02-22T21:42:30.181633
A001073,A001009,4299.71,2024-09-13T21:11:38.181633
A001322,A000386,7925.94,2024-09-14T05:52:35.181633
A000331,A001221,846.22,2025-01-10T05:26:35.181633
A000137,A000631,2726.66,2025-06-30T15:10:16.181633
A001089,A000834,401.3,2025-07-22T01:19:13.181633
A000380,A001275,298.31,2024-10-08T03:53:33.181633
A000303,A001020,233.49,2024-10-11T23:58:40.181633
A001458,A000684,819.12,2025-03-30T07:12:46.181633
A000536,A000438,8465.97,2024-12-01T12:01:43.181633
A001076,A000114,526.21,2025-08-19T10:39:39.181633
A001471,A001290,812.35,2024-10-20T04:49:20.181633
A001020,A000396,800.44,2025-05-15T13:44:41.181633
A001240,A001396,1378.5,2024-11-10T05:18:32.181633
A001445,A000584,553.0,2024-09-19T11:18:16.181633
A001349,A000998,2619.09,2025-02-26T17:16:35.181633
A001445,A000588,1666.75,2024-12-25T23:10:24.181633
A000134,A001238,1110.9,2025-08-13T03:03:53.181633
A000947,A000520,3453.14,2025-08-28T01:25:05.181633
A000369,A000651,5262.23,2025-05-17T02:21:19.181633
A000623,A000962,2135.21,2025-02-22T06:38:14.181633
A001079,A000821,1607.18,2025-02-01T10:32:21.181633
A000033,A001405,3497.41,2024-12-04T16:21:29.181633
A001135,A001091,1120.51,2024-10-10T19:40:13.181633
A000380,A001131,87.64,2025-02-11T22:12:34.181633
A000979,A001186,539.17,2025-06-15T03:46:25.181633
A001221,A000948,1773.35,2025-02-01T07:45:44.181633
A001483,A000722,586.62,2025-04-28T00:02:29.181633
A000740,A000564,113.32,2025-02-04T15:20:30.181633
A000809,A000633,2111.86,2024-12-20T07:00:23.181633
A000040,A000172,425.96,2025-01-03T07:18:53.181633
A001338,A001266,962.28,2025-04-10T05:14:10.181633
A000306,A001289,2021.99,2024-09-27T14:27:53.181633
A000284,A000850,772.75,2024-11-24T22:08:01.181633
A001344,A000176,3057.56,2025-04-28T07:27:19.181633
A000721,A000979,2237.92,2025-03-31T05:32:25.181633
A000448,A001282,5063.33,2024-09-14T18:24:15.181633
A001119,A000785,543.15,2025-08-27T03:44:03.181633
A000536,A000393,1004.71,2024-10-15T16:49:45.181633
A000156,A001148,1256.41,2024-12-21T09:31:48.181633
A000820,A000304,1826.07,2025-08-10T08:35:20.181633
A001353,A000160,2890.05,2025-04-16T15:28:38.181633
A000956,A001438,1653.22,2024-10-12T03:54:39.181633
A001251,A001071,2093.88,2024-10-13T21:28:50.181633
A000290,A000284,1409.26,2025-07-18T18:30:53.181633
A001397,A001049,35.76,2025-03-24T22:49:58.181633
A000042,A000013,1126.47,2024-10-27T14:32:06.181633
A000110,A001348,1237.26,2024-09-16T22:08:32.181633
A000523,A000756,905.33,2025-01-30T05:24:49.181633
A000742,A000406,2127.6,2025-01-18T10:13:23.181633
A000759,A001196,606.23,2025-04-29T05:30:44.181633
A001020,A001080,415.15,2024-10-05T02:10:47.181633
A000109,A001445,3525.24,2025-04-21T23:39:12.181633
A001318,A000644,1366.69,2024-09-19T22:28:45.181633
A000953,A000107,2478.97,2025-03-21T05:04:57.181633
A000391,A000093,987.97,2024-12-22T13:28:02.181633
A001420,A000642,378.45,2024-10-11T18:27:44.181633
A000698,A000549,1816.52,2025-07-04T10:13:10.181633
A001231,A001440,608.83,2024-09-29T00:58:27.181633
A001204,A001018,302.87,2025-05-21T15:00:28.181633
A000585,A001257,839.79,2025-08-27T12:55:55.181633
A001239,A000694,2497.03,2024-10-09T14:50:45.181633
A001455,A000218,194.39,2025-02-08T22:54:46.181633
A000781,A000821,352.65,2025-04-23T08:00:36.181633
A000938,A000087,213.41,2025-07-06T20:19:15.181633
A001310,A000363,1679.4,2025-05-01T06:29:07.181633
A001347,A001234,177.01,2025-03-27T01:00:56.181633
A001015,A000505,2121.72,2025-01-16T16:30:01.181633
A000519,A000875,590.63,2025-03-14T05:25:26.181633
A000860,A000973,3441.64,2024-11-19T02:14:04.181633
A001274,A000911,367.86,2024-11-25T13:15:44.181633
A000551,A001011,1210.9,2024-09-08T05:28:01.181633
A001075,A000071,1052.55,2025-05-01T19:55:41.181633
A000241,A001453,215.95,2024-09-19T02:40:03.181633
A000136,A001306,1149.47,2024-09-10T19:57:55.181633
A000515,A001458,590.5,2025-06-08T12:50:20.181633
A000146,A001442,43.93,2024-10-21T04:12:19.181633
A001103,A000820,265.17,2025-02-06T05:16:40.181633
A001236,A000642,1614.09,2025-07-20T21:13:03.181633
A001223,A000538,1152.34,2025-03-09T17:02:56.181633
A001153,A000165,2108.65,2025-04-21T12:16:27.181633
A000850,A000294,5675.7,2024-10-18T06:35:13.181633
A001259,A001453,3021.99,2025-07-02T09:23:34.181633
A000932,A001145,167.32,2025-08-06T17:58:17.181633
A000548,A001059,4417.96,2025-07-30T01:01:37.181633
A000872,A000812,2825.62,2024-10-14T23:13:14.181633
A000970,A001182,1149.88,2025-03-10T04:17:06.181633
A000949,A000891,1514.48,2025-05-27T07:44:18.181633
A000745,A000980,239.99,2024-10-04T17:11:24.181633
A000275,A001348,43.53,2024-10-06T14:34:46.181633
A000380,A000119,1945.29,2025-03-05T12:48:35.181633
A001422,A001336,793.44,2025-05-04T15:20:09.181633
A000684,A000400,5186.97,2025-01-03T16:42:30.181633
A000029,A000684,4535.56,2025-06-23T10:36:53.181633
A001386,A001401,9197.62,2025-04-17T05:57:06.181633
A001090,A000965,429.01,2025-03-12T22:10:26.181633
A000147,A000125,723.47,2025-08-06T00:59:01.181633
A000816,A000421,2582.46,2024-09-04T11:05:47.181633
A000133,A000529,1594.94,2025-04-16T02:23:09.181633
A001091,A000350,144.29,2025-02-16T13:01:26.181633
A000123,A001191,2798.44,2025-07-28T03:20:29.181633
A000568,A000264,149.52,2025-03-03T17:28:40.181633
A000477,A001202,464.33,2024-11-04T11:54:53.181633
A000842,A000268,178.61,2025-08-06T05:04:06.181633
A001430,A000612,65.36,2025-02-14T13:51:40.181633
A000284,A001245,1294.62,2025-05-07T04:50:55.181633
A001032,A001085,713.9,2025-02-13T06:50:10.181633
A001193,A000388,594.97,2025-08-02T05:09:13.181633
A001064,A000395,544.78,2024-10-21T18:03:30.181633
A000514,A001059,92.44,2024-12-05T21:43:49.181633
A000384,A000504,910.56,2024-09-12T06:20:31.181633
A000030,A001182,1176.2,2024-09-14T04:46:23.181633
A000999,A001149,7143.67,2024-09-23T01:25:32.181633
A001132,A000886,1743.57,2025-01-26T17:57:47.181633
A000910,A000796,2208.97,2025-08-12T21:15:09.181633
A001359,A000432,1815.46,2025-06-04T01:49:26.181633
A000138,A000279,1867.73,2025-04-11T17:46:02.181633
A001401,A000460,1452.65,2025-05-13T08:27:10.181633
A001146,A000871,3439.27,2024-11-10T18:37:29.181633
A000618,A001153,2639.54,2025-08-28T03:19:00.181633
A000860,A001281,1918.15,2024-10-07T10:10:36.181633
A001420,A000444,1117.61,2025-07-07T18:34:35.181633
A001344,A000952,1332.04,2025-05-06T09:03:01.181633
A001099,A000261,5143.63,2024-09-10T12:07:08.181633
A000960,A000581,2705.6,2025-06-14T05:48:28.181633
A000316,A000891,2575.53,2025-05-17T03:20:42.181633
A000648,A000299,186.93,2025-02-21T07:38:22.181633
A000742,A001453,816.43,2025-04-30T11:53:38.181633
A001444,A000944,183.33,2025-01-21T23:09:33.181633
A000594,A000892,6175.08,2024-11-23T18:30:38.181633
A000498,A001082,1155.41,2024-12-19T05:13:02.181633
A000688,A000447,312.6,2024-11-02T19:08:22.181633
A000273,A000687,703.01,2025-02-09T12:26:46.181633
A000759,A000698,2132.12,2025-05-21T18:45:26.181633
A000214,A001283,296.8,2025-03-30T09:25:13.181633
A000075,A000778,444.03,2024-11-18T12:55:36.181633
A000703,A001400,2543.89,2025-04-04T18:02:13.181633
A000534,A001101,3475.66,2025-07-08T01:54:40.181633
A000703,A001009,1169.39,2025-05-26T11:51:54.181633
A000706,A000817,190.58,2025-08-11T13:53:20.181633
A001107,A000069,3353.79,2024-10-30T23:11:12.181633
A000919,A000803,3250.5,2024-09-28T11:58:02.181633
A000174,A001155,3295.42,2024-09-15T00:51:44.181633
A001003,A000936,1947.27,2024-09-12T11:38:14.181633
A000036,A001052,3275.4,2024-11-16T05:03:01.181633
A000749,A000054,67.44,2025-06-23T01:01:56.181633
A000621,A000898,11133.03,2024-11-01T00:34:39.181633
A001455,A001141,1142.15,2025-01-07T03:00:38.181633
A000090,A000138,3459.06,2025-02-26T07:19:02.181633
A000765,A000313,2264.19,2025-04-22T14:13:58.181633
A000461,A000191,233.09,2025-08-01T04:47:25.181633
A000313,A000752,875.11,2025-08-05T01:48:35.181633
A000622,A001068,364.02,2025-01-01T23:55:33.181633
A000918,A001044,957.27,2024-09-18T08:27:23.181633
A000798,A000373,3689.28,2025-01-24T18:32:47.181633
A000262,A001120,3273.59,2025-05-30T06:48:38.181633
A000710,A000048,3221.13,2025-01-14T19:16:06.181633
A001345,A000235,473.11,2025-01-21T02:16:20.181633
A001390,A000758,471.39,2025-07-20T13:17:53.181633
A000568,A000824,280.3,2025-08-09T15:38:22.181633
A000465,A001326,573.62,2025-03-11T01:37:36.181633
A000393,A001465,361.53,2025-02-09T04:11:56.181633
A001131,A000430,5468.2,2025-02-09T18:46:36.181633
A000956,A000282,7986.62,2024-10-13T00:21:33.181633
A001126,A000075,12.83,2025-04-25T00:12:33.181633
A001473,A000293,947.02,2025-08-01T18:27:14.181633
A000649,A000704,1317.41,2025-06-01T12:40:56.181633
A001302,A000287,4698.48,2025-08-30T14:14:11.181633
A001387,A001159,2232.74,2024-12-14T06:01:34.181633
A000373,A001014,277.43,2025-08-26T17:47:49.181633
A000106,A000508,3054.46,2024-09-11T10:48:24.181633
A000408,A000647,526.23,2025-03-22T03:18:50.181633
A000849,A001199,1710.47,2025-01-08T02:09:10.181633
A001071,A000140,6505.42,2024-09-09T03:59:51.181633
A000883,A000922,3073.94,2025-08-10T13:51:46.181633
A000570,A000861,1743.41,2025-03-29T06:04:46.181633
A000496,A000043,1423.99,2025-05-30T23:46:26.181633
A000590,A000618,3542.22,2024-10-20T18:23:32.181633
A001490,A000323,290.08,2025-06-19T13:44:32.181633
A000867,A000716,349.55,2024-11-12T12:53:32.181633
A000111,A001023,1020.98,2025-07-28T19:35:13.181633
A000339,A000378,1342.6,2025-08-30T09:44:44.181633
A000896,A000280,536.88,2025-03-07T19:59:50.181633
A001132,A000921,2984.62,2025-08-10T19:40:39.181633
A001429,A000805,1189.88,2025-08-20T16:54:33.181633
A000635,A000784,98.39,2025-08-07T10:00:37.181633
A001178,A001085,578.4,2025-07-30T13:01:29.181633
A001458,A001211,975.71,2025-02-05T16:00:17.181633
A000173,A000679,141.29,2025-05-31T16:03:42.181633
A000934,A001435,368.95,2024-10-01T00:53:41.181633
A000071,A000944,216.99,2025-01-19T02:51:39.181633
A000478,A000281,1856.85,2024-11-04T05:45:10.181633
A001402,A000748,1417.2,2025-01-01T09:40:46.181633
A000503,A000976,1186.07,2025-05-01T08:56:02.181633
A000684,A001104,1291.95,2024-12-18T16:52:20.181633
A000164,A000326,4489.34,2025-06-24T11:05:22.181633
A000854,A000296,485.45,2025-07-05T06:34:59.181633
A000188,A000107,231.33,2025-07-08T08:41:39.181633
A001494,A001398,5783.68,2025-03-04T14:38:58.181633
A001088,A000202,1128.56,2024-11-02T19:22:52.181633
A000889,A001175,248.48,2024-10-08T17:42:18.181633
A000181,A000646,2315.64,2024-11-21T01:15:12.181633
A001242,A000697,553.02,2025-04-19T10:27:56.181633
A001327,A001132,2206.25,2025-04-06T17:04:39.181633
A000227,A000045,2912.15,2025-01-10T14:01:20.181633
A000285,A000234,2075.6,2025-06-11T01:04:38.181633
A001449,A000821,1388.67,2024-12-14T13:07:46.181633
A000798,A000007,1444.02,2025-08-23T06:29:32.181633
A001244,A001101,1193.08,2024-12-13T03:18:17.181633
A000497,A000936,225.66,2025-06-26T16:33:49.181633
A001155,A001329,1408.17,2024-11-08T08:36:30.181633
A000829,A001197,194.68,2024-12-23T04:08:42.181633
A000550,A000933,480.52,2024-10-10T10:07:23.181633
A000653,A001257,574.6,2025-08-25T21:24:33.181633
A000364,A001260,4346.69,2024-11-15T04:41:30.181633
A001444,A000716,11.47,2025-07-16T20:49:37.181633
A000066,A000822,2749.67,2025-07-07T22:07:54.181633
A000953,A000866,2559.81,2024-11-08T21:23:27.181633
A001064,A000009,456.9,2025-01-27T13:19:40.181633
A000363,A000108,4963.52,2024-09-14T09:23:15.181633
A000455,A000905,3232.08,2024-11-17T21:31:04.181633
A000140,A001065,80.76,2025-06-06T06:35:06.181633
A001263,A000031,656.08,2024-10-10T19:02:50.181633
A000246,A000548,2112.68,2025-01-06T07:30:00.181633
A000371,A001274,169.37,2025-07-01T02:22:08.181633
A000581,A000156,540.27,2024-09-16T01:46:31.181633
A000190,A000026,984.19,2025-03-06T19:20:08.181633
A000394,A000537,8066.85,2025-03-04T19:32:08.181633
A001129,A000113,3159.46,2025-03-23T14:19:27.181633
A000623,A000397,936.73,2024-12-27T00:25:00.181633
A000094,A000023,551.32,2024-12-13T08:03:46.181633
A000804,A001497,1113.7,2024-12-26T02:01:39.181633
A000718,A000412,3902.45,2025-08-28T13:19:32.181633
A001128,A001075,368.8,2025-02-21T17:12:55.181633
A000847,A001415,3705.44,2025-01-02T20:56:09.181633
A000551,A000560,323.8,2024-09-25T00:29:19.181633
A000178,A001137,1853.53,2024-09-02T01:00:58.181633
A000972,A000262,1714.65,2024-11-29T11:13:16.181633
A001392,A000125,307.18,2025-05-01T02:21:31.181633
A000343,A000499,899.96,2025-02-15T14:56:19.181633
A000028,A000359,7444.72,2025-01-25T09:29:46.181633
A000191,A001293,918.1,2025-04-07T04:17:22.181633
A000425,A000244,830.22,2024-11-11T08:28:46.181633
A000114,A000516,3002.0,2025-05-20T14:34:23.181633
A000106,A000142,536.78,2025-06-03T14:46:10.181633
A001174,A000232,2680.46,2024-11-03T12:09:50.181633
A000241,A000343,7334.9,2024-09-21T06:10:56.181633
A000785,A000194,1103.15,2025-03-23T01:52:26.181633
A000098,A001380,1165.61,2025-02-16T05:17:35.181633
A000281,A000759,1250.61,2025-03-09T10:14:37.181633
A001119,A000390,338.87,2024-09-20T10:56:29.181633
A001341,A000213,82.05,2025-07-16T12:15:15.181633
A000425,A000543,1114.55,2025-07-11T06:34:45.181633
A000533,A001388,3160.65,2025-05-26T15:20:54.181633
A000425,A001015,1971.61,2025-03-13T15:30:50.181633
A000959,A000897,1144.23,2025-08-10T07:09:35.181633
A000844,A000589,1108.6,2024-12-19T06:35:58.181633
A001354,A000954,879.19,2024-12-13T09:38:09.181633
A000156,A000038,2689.61,2025-01-24T03:06:36.181633
A000119,A000165,6449.75,2024-11-05T03:22:38.181633
A001248,A000007,1313.64,2024-12-18T13:21:09.181633
A000026,A000985,3216.66,2024-10-27T09:28:31.181633
A001299,A000924,329.95,2024-10-25T05:31:15.181633
A000934,A000091,8033.62,2025-08-31T06:29:58.181633
A000922,A000545,1598.74,2025-04-18T05:43:28.181633
A000442,A001212,74.13,2025-07-23T08:20:45.181633
A000820,A000071,6164.61,2025-01-17T06:13:42.181633
A001424,A000437,7885.17,2024-12-30T18:36:51.181633
A000230,A001164,80.54,2025-01-02T17:20:43.181633
A000742,A001092,718.1,2025-06-20T07:30:40.181633
A000669,A000831,2760.12,2025-01-09T03:50:18.181633
A000653,A001186,1491.32,2025-01-08T17:10:57.181633
A000078,A001088,1090.17,2024-09-11T19:16:00.181633
A000568,A000160,1657.56,2025-03-06T08:36:01.181633
A000519,A000378,17.54,2025-01-14T23:09:46.181633
A000298,A001394,2047.74,2024-09-21T17:11:54.181633
A000838,A000504,486.89,2024-10-27T22:04:32.181633
A000614,A000051,2450.39,2024-11-29T00:53:31.181633
A000358,A000116,2339.04,2024-12-23T17:45:23.181633
A000402,A001452,305.56,2024-10-08T04:59:36.181633
A001469,A000784,1456.08,2025-02-06T19:40:35.181633
A000877,A000378,74.55,2024-12-27T04:29:36.181633
A000096,A000653,105.19,2025-04-02T09:00:12.181633
A001380,A001003,3140.21,2024-09-30T19:01:51.181633
A000679,A001415,2866.01,2025-01-31T00:38:02.181633
A000686,A000800,921.55,2025-08-10T13:53:40.181633
A000249,A000468,3124.26,2024-11-02T18:09:48.181633
A000464,A000855,5016.47,2025-07-07T08:12:50.181633
A000904,A000642,560.5,2025-06-27T21:42:30.181633
A000880,A000722,850.9,2025-05-07T19:06:46.181633
A000208,A000250,1885.44,2025-08-16T18:46:42.181633
A000842,A001268,1199.37,2025-03-23T02:23:49.181633
A000369,A000951,2255.07,2025-04-24T22:10:30.181633
A000399,A000155,6738.54,2024-09-09T06:14:41.181633
A001313,A000133,2839.52,2025-08-28T19:43:42.181633
A000030,A001377,29.72,2024-10-29T17:47:11.181633
A001393,A000171,4855.37,2025-06-27T10:00:57.181633
A001100,A000571,1897.86,2025-07-15T14:07:42.181633
A000191,A000624,6964.02,2025-01-14T11:46:24.181633
A000934,A000674,1164.61,2025-03-27T18:24:12.181633
A001356,A000533,5158.6,2025-02-19T16:52:56.181633
A000987,A000065,357.58,2025-03-29T01:31:41.181633
A001416,A000037,1679.57,2025-04-06T13:52:03.181633
A000386,A001296,2465.65,2025-03-22T05:45:10.181633
A000468,A000756,38.08,2025-05-31T22:55:27.181633
A000220,A000990,1896.84,2025-06-20T20:32:33.181633
A000949,A000177,824.53,2024-11-20T11:22:18.181633
A000821,A001324,605.24,2024-10-15T14:39:06.181633
A000347,A000635,4201.13,2025-04-24T17:52:10.181633
A001151,A000104,124.95,2025-08-06T02:11:49.181633
A000862,A000659,1087.0,2025-04-05T05:05:19.181633
A001002,A000383,2933.81,2025-06-23T12:40:35.181633
A001286,A001393,3150.95,2025-02-16T15:37:40.181633
A001222,A000307,517.92,2024-09-22T23:52:05.181633
A000724,A001123,565.3,2025-02-12T17:58:37.181633
A000491,A000947,1606.9,2025-06-01T23:43:04.181633
A000733,A001132,2618.42,2025-02-28T07:00:55.181633
A001302,A000246,3151.8,2024-09-04T15:24:23.181633
A000823,A000929,925.73,2025-06-15T08:07:40.181633
A001072,A000735,12.18,2025-01-05T17:50:04.181633
A000975,A001288,1597.44,2025-05-24T23:14:16.181633
A000304,A000064,214.46,2025-08-21T12:55:15.181633
A001163,A000874,3315.16,2025-05-28T13:36:06.181633
A000687,A000533,71.1,2025-08-17T17:05:21.181633
A001252,A000646,711.75,2025-07-12T02:49:02.181633
A000204,A001077,1344.12,2025-08-22T03:06:17.181633
A000948,A000888,6439.32,2024-10-05T03:07:53.181633
A000694,A001188,2873.05,2025-01-29T06:56:56.181633
A000421,A001273,3345.67,2025-04-04T12:32:51.181633
A000204,A000031,2738.15,2024-11-17T15:47:31.181633
A000785,A000476,9210.25,2024-10-09T14:04:43.181633
A001217,A000527,717.06,2024-11-11T00:19:50.181633
A000555,A001311,3181.42,2025-03-24T17:04:20.181633
A001227,A000111,937.01,2024-10-09T22:19:40.181633
A000256,A000642,3066.39,2024-09-12T02:05:26.181633
A001430,A001455,656.44,2025-04-12T10:04:27.181633
A000447,A000523,2394.13,2025-08-25T14:30:22.181633
A000690,A000198,959.82,2025-02-18T12:48:56.181633
A000772,A001242,1069.2,2025-05-31T00:52:35.181633
A001186,A000697,621.5,2025-02-18T12:31:06.181633
A001414,A001493,5138.34,2024-09-28T21:45:16.181633
A000998,A001057,152.02,2025-04-30T13:35:41.181633
A000594,A000839,42.76,2024-09-12T10:55:41.181633
A000843,A000905,299.03,2024-12-21T11:51:40.181633
A000464,A001130,2329.79,2024-09-05T07:29:02.181633
A001267,A001475,647.29,2025-07-28T18:57:22.181633
A000170,A000849,1638.89,2024-11-10T21:49:48.181633
A001096,A000456,4926.49,2024-11-02T03:39:38.181633
A000956,A001435,2709.68,2024-11-27T00:44:39.181633
A001343,A000494,882.96,2025-04-08T03:04:30.181633
A000189,A001270,1431.68,2025-01-10T04:01:06.181633
A000112,A001125,123.46,2025-03-20T05:11:06.181633
A000184,A000888,2712.7,2024-12-11T22:39:41.181633
A000177,A000807,1884.63,2025-07-27T21:08:30.181633
A001011,A000936,1108.52,2025-01-16T23:41:46.181633
A000150,A000162,6688.92,2024-09-25T10:34:06.181633
A000503,A000259,2521.32,2024-11-23T18:04:23.181633
A000683,A000720,957.42,2024-10-27T20:43:46.181633
A000798,A000606,2793.93,2024-12-03T09:37:16.181633
A001388,A000563,1639.99,2025-02-11T18:25:13.181633
A001374,A000427,4778.41,2024-09-16T02:43:19.181633
A001180,A000356,1694.26,2025-05-25T19:49:02.181633
A001418,A001434,761.5,2024-10-15T11:22:34.181633
A000436,A001130,3344.1,2024-12-30T23:06:50.181633
A000128,A001082,3486.36,2024-10-20T07:09:27.181633
A000447,A000247,2275.98,2025-06-07T21:19:05.181633
A001127,A000941,3592.08,2025-03-07T00:10:35.181633
A001071,A000055,195.58,2025-02-09T18:00:33.181633
A001107,A000832,3438.76,2024-10-08T22:56:55.181633
A001433,A001332,165.42,2024-10-17T20:42:33.181633
A000757,A000701,41.16,2025-06-18T11:57:49.181633
A001094,A001010,864.38,2024-10-04T16:57:54.181633
